1732219;0.3198;0.1443;0.7913;-0.3336;-0.1426;-0.9318
1756931;0.3196;0.1442;0.7912;-0.3438;-0.1453;-0.9276
1782758;0.3192;0.1439;0.7907;-0.3446;-0.1491;-0.9268
1811508;0.3187;0.1434;0.7897;-0.3475;-0.1536;-0.9249
1832890;0.3182;0.1431;0.7895;-0.3621;-0.1581;-0.9186
1860842;0.318;0.143;0.7901;-0.3704;-0.1629;-0.9144
1882270;0.3179;0.1432;0.7909;-0.3712;-0.1656;-0.9136
1907605;0.318;0.1432;0.7911;-0.3833;-0.1681;-0.9081
1932387;0.3179;0.1433;0.791;-0.3905;-0.1691;-0.9049
1958343;0.3175;0.1433;0.7912;-0.3999;-0.1694;-0.9007
1981823;0.3173;0.1432;0.7902;-0.4191;-0.1713;-0.8915
2009868;0.3171;0.1426;0.7872;-0.4152;-0.173;-0.893
2032225;0.3168;0.1422;0.7858;-0.414;-0.1744;-0.8933
2057797;0.3162;0.1421;0.788;-0.3979;-0.1816;-0.8992
2082034;0.3154;0.1421;0.7908;-0.3904;-0.1878;-0.9012
2107647;0.3146;0.1418;0.7919;-0.3934;-0.2024;-0.8967
2132360;0.3139;0.1412;0.7909;-0.3968;-0.2135;-0.8926
2159304;0.3131;0.1405;0.789;-0.4146;-0.2237;-0.882
2183438;0.3124;0.1398;0.7873;-0.4136;-0.2319;-0.8804
2208906;0.3116;0.1389;0.7853;-0.4131;-0.2395;-0.8785
2232531;0.3107;0.1378;0.7823;-0.4013;-0.2451;-0.8825
2259264;0.3099;0.1368;0.7799;-0.3901;-0.2498;-0.8861
2282941;0.3093;0.1366;0.7814;-0.3741;-0.2539;-0.8919
2309585;0.3087;0.1366;0.7839;-0.3624;-0.2581;-0.8955
2332896;0.3082;0.1368;0.7872;-0.3423;-0.2642;-0.9016
2358480;0.3078;0.1369;0.7889;-0.3363;-0.2694;-0.9023
2382919;0.3073;0.1368;0.7881;-0.3214;-0.2778;-0.9052
2408958;0.3067;0.1365;0.787;-0.3146;-0.2834;-0.9058
2434818;0.3062;0.1364;0.7875;-0.3093;-0.2865;-0.9067
2458261;0.3058;0.1364;0.7885;-0.3086;-0.287;-0.9068
2483864;0.3053;0.1362;0.7882;-0.3026;-0.2877;-0.9086
2510549;0.3048;0.1358;0.7869;-0.3087;-0.2868;-0.9068
2534104;0.3041;0.1354;0.7847;-0.2994;-0.2895;-0.9091
2558775;0.3033;0.1351;0.7833;-0.2921;-0.2917;-0.9107
2583427;0.3024;0.1351;0.7832;-0.2917;-0.2914;-0.911
2609128;0.3015;0.1352;0.7832;-0.2913;-0.2902;-0.9115
2632723;0.3006;0.1351;0.7835;-0.2891;-0.2888;-0.9126
2658486;0.2999;0.1352;0.7846;-0.2905;-0.287;-0.9128
2682180;0.2996;0.1354;0.7865;-0.2885;-0.2846;-0.9141
2706826;0.2997;0.1356;0.7879;-0.2981;-0.2806;-0.9123
2731543;0.2997;0.1359;0.7904;-0.2949;-0.2796;-0.9136
2758647;0.2995;0.1363;0.7929;-0.3133;-0.2767;-0.9084
2782655;0.2992;0.136;0.7914;-0.3136;-0.2795;-0.9074
2808850;0.2989;0.1356;0.7896;-0.3155;-0.2783;-0.9071
2832329;0.2986;0.1353;0.7876;-0.3044;-0.2735;-0.9124
2858226;0.2984;0.1349;0.7838;-0.2838;-0.2585;-0.9233
2882963;0.2984;0.1349;0.7816;-0.2527;-0.2361;-0.9382
2908149;0.299;0.1356;0.7833;-0.2016;-0.2008;-0.9586
2933732;0.2999;0.1363;0.7855;-0.1573;-0.1696;-0.9728
2958269;0.3013;0.1366;0.7847;-0.101;-0.1404;-0.9849
2982962;0.3031;0.1369;0.783;-0.0766;-0.123;-0.9894
3007680;0.3048;0.1378;0.7868;-0.0513;-0.1069;-0.9929
3033558;0.3067;0.1386;0.796;0;0;0
3055963;0.3087;0.1396;0.8043;0;0;0
3083121;0.3108;0.1414;0.8098;0.0011;-0.0836;-0.9964
3107711;0.313;0.1425;0.8087;-0.0536;-0.1155;-0.9918
3132700;0.3155;0.143;0.8045;-0.0584;-0.1117;-0.992
3158477;0.3181;0.1429;0.7993;-0.0685;-0.1111;-0.9914
3181911;0.3207;0.1428;0.7958;-0.0835;-0.1111;-0.9902
3208622;0.3233;0.1433;0.7965;-0.0916;-0.1051;-0.9902
3235308;0.3258;0.1444;0.8005;-0.1004;-0.098;-0.99
3258041;0.3285;0.1456;0.8046;-0.0919;-0.0901;-0.9916
3282787;0.3311;0.1462;0.8037;-0.0976;-0.0833;-0.9917
3307534;0.3337;0.1466;0.8011;-0.0874;-0.076;-0.9932
3332484;0.3364;0.1475;0.8023;-0.0804;-0.0657;-0.9945
3358153;0.3392;0.1489;0.8061;-0.0786;-0.0527;-0.9955
3383150;0.3421;0.15;0.8092;-0.0727;-0.0402;-0.9965
3408526;0.3448;0.1506;0.8103;-0.0699;-0.0267;-0.9971
3432267;0.3474;0.1505;0.8094;-0.0712;-0.0148;-0.9973
3458964;0.35;0.1505;0.8092;-0.0738;-0.0076;-0.9972
3483435;0.3525;0.1508;0.8109;-0.0819;-0.0081;-0.9966
3509388;0.3549;0.1511;0.8126;-0.0845;-0.0048;-0.9964
3532065;0.3571;0.1507;0.8104;-0.0907;-0.006;-0.9958
3558235;0.359;0.15;0.8062;-0.096;0.0003;-0.9953
3582830;0.3606;0.1493;0.8028;-0.0969;0.0045;-0.9952
3607855;0.3627;0.1498;0.8049;-0.0983;0.0064;-0.9951
3632158;0.3649;0.1503;0.8072;-0.0949;0.0066;-0.9954
3659988;0.3668;0.1508;0.8084;-0.0905;0.0057;-0.9958
3683517;0.3683;0.1513;0.8096;-0.0884;0.0058;-0.996
3709580;0.3693;0.1514;0.8096;-0.0879;0.0085;-0.996
3733206;0.3701;0.1514;0.8099;-0.0885;0.0102;-0.996
3756565;0.3709;0.1514;0.8106;-0.0888;0.0126;-0.9959
3781841;0.3716;0.1514;0.8115;-0.0875;0.0128;-0.996
3808315;0.372;0.1515;0.813;-0.0857;0.0122;-0.9962
3832068;0.3719;0.1516;0.8156;-0.082;0.0116;-0.9965
3858832;0.3717;0.1519;0.82;-0.0767;0.0112;-0.9969
3883528;0.3712;0.1515;0.8215;-0.0715;0.0108;-0.9973
3910104;0.3707;0.1505;0.8201;-0.0646;0.0088;-0.9978
3932592;0.3702;0.1495;0.8185;-0.0593;0.0046;-0.9982
3958164;0.3699;0.1483;0.8158;-0.0557;-0.0002;-0.9984
3981991;0.3696;0.1473;0.8123;-0.0541;-0.0063;-0.9985
4007545;0.3698;0.1471;0.8117;-0.0531;-0.0139;-0.9984
4032148;0.3702;0.1473;0.8132;-0.0526;-0.0201;-0.9984
4057830;0.3705;0.1478;0.8165;-0.0517;-0.0265;-0.9983
4083116;0.3707;0.1485;0.8223;-0.0491;-0.0319;-0.9982
4109005;0.3704;0.1486;0.8273;-0.0464;-0.0368;-0.9982
4132830;0.369;0.1475;0.8284;-0.0422;-0.0459;-0.998
4157840;0.3668;0.1455;0.8274;-0.0376;-0.045;-0.9982
4183270;0.3643;0.1432;0.8245;-0.0355;-0.0496;-0.9981
4209829;0.3612;0.1397;0.8145;-0.0328;-0.0479;-0.9983
4232314;0.3581;0.1367;0.8097;-0.0376;-0.0454;-0.9982
4258068;0.3547;0.1341;0.8096;-0.0386;-0.0347;-0.9986
4283833;0.3509;0.1314;0.805;-0.0273;-0.0237;-0.9993
4309598;0.3475;0.1287;0.7978;-0.0499;0.0058;-0.9987
4331909;0.3445;0.1259;0.7888;-0.0642;0.0254;-0.9976
4357991;0.3417;0.1234;0.7796;-0.0749;0.0505;-0.9959
4383586;0.3395;0.1232;0.7805;-0.0772;0.0532;-0.9955
4409244;0.3376;0.1236;0.7818;-0.0678;0.0518;-0.9963
4431619;0.3367;0.1244;0.7806;-0.0699;0.0497;-0.9963
4457550;0.3358;0.1246;0.7763;-0.0704;0.0445;-0.9965
4482512;0.335;0.1237;0.7696;-0.0689;0.0411;-0.9967
4509285;0.3343;0.1227;0.7665;-0.0725;0.0364;-0.9966
4532912;0.3335;0.1221;0.7644;-0.0667;0.0357;-0.9971
4559703;0.3328;0.1214;0.7619;-0.0642;0.0258;-0.9976
4582382;0.3327;0.1213;0.7628;-0.0554;0.0264;-0.9981
4608095;0.3331;0.1214;0.7656;-0.0556;0.024;-0.9981
4632863;0.333;0.1214;0.7674;-0.0556;0.024;-0.9981
4658785;0.3324;0.1211;0.7677;-0.3954;-0.0207;-0.9182
4682335;0.3309;0.1208;0.7671;-0.364;-0.0322;-0.9308
4710175;0.329;0.1196;0.7667;0;0;0
4732582;0.3271;0.1169;0.7661;-0.2702;0.0076;-0.9627
4758131;0.328;0.1177;0.7642;-0.2799;0.0016;-0.96
4783795;0.3337;0.1192;0.7576;-0.4071;-0.026;-0.913
4808469;0.3351;0.1162;0.7515;0;0;0
4834150;0.3329;0.1133;0.7592;0;0;0
4857857;0.331;0.1146;0.7804;0;0;0
4883400;0.331;0.1176;0.8073;0;0;0
4907064;0.3307;0.1173;0.8179;-0.0584;-0.113;-0.9918
4932086;0.3297;0.1166;0.8265;-0.1205;-0.1809;-0.976
4956617;0.3277;0.1156;0.8328;-0.216;-0.272;-0.9377
4983220;0.3254;0.1148;0.8376;-0.2909;-0.3339;-0.8965
5009043;0.3232;0.1146;0.844;-0.2909;-0.3339;-0.8965
5032788;0.3211;0.1139;0.8463;-0.3789;-0.4066;-0.8312
5058924;0.3189;0.1131;0.8457;0;0;0
5083397;0.3168;0.1124;0.844;-0.4528;-0.4262;-0.783
5107144;0.3147;0.1119;0.8425;0;0;0
5132168;0.3126;0.1114;0.8409;0;0;0
5159831;0.3107;0.1109;0.8378;0;0;0
5185864;0.309;0.1106;0.8363;0;0;0
5210629;0.3074;0.1106;0.837;0;0;0
5234264;0.3062;0.1107;0.8376;0;0;0
5258906;0.3058;0.1108;0.8373;0;0;0
5283787;0.306;0.1112;0.836;0;0;0
5309889;0.3066;0.1119;0.8348;0;0;0
5332305;0.3074;0.113;0.8375;0;0;0
5357176;0.3093;0.1152;0.8436;0;0;0
5381866;0.3131;0.1168;0.8419;0;0;0
5406506;0.3177;0.1191;0.8374;0;0;0
5431338;0.3229;0.1218;0.8333;0;0;0
5459952;0.3284;0.1242;0.8275;0;0;0
5482369;0.3339;0.1259;0.815;0;0;0
5507966;0.3392;0.128;0.8005;0;0;0
5534936;0.3437;0.1296;0.7862;-0.2913;-0.2367;-0.9268
5559317;0.3476;0.1309;0.7773;-0.2426;-0.1896;-0.9513
5581464;0.3512;0.1325;0.7779;-0.2026;-0.1509;-0.9675
5608403;0.3545;0.1338;0.7803;-0.1658;-0.117;-0.9791
5632025;0.3569;0.1348;0.7819;-0.1232;-0.0785;-0.9892
5657962;0.3588;0.1354;0.7825;-0.091;-0.0504;-0.9945
5682433;0.3604;0.1358;0.7831;-0.0711;-0.0343;-0.9968
5707358;0.3622;0.136;0.7842;-0.0602;-0.0259;-0.9978
5732054;0.3639;0.1363;0.7852;-0.054;-0.0209;-0.9983
5757833;0.3655;0.1366;0.7858;-0.0508;-0.0182;-0.9985
5783450;0.3669;0.1368;0.7853;-0.049;-0.0165;-0.9986
5806743;0.3681;0.1371;0.7835;-0.0476;-0.0159;-0.9987
5832325;0.3692;0.1374;0.7822;-0.0467;-0.016;-0.9987
5857945;0.3702;0.1383;0.7838;-0.0462;-0.0165;-0.9987
5882125;0.3713;0.1394;0.7871;-0.0462;-0.0174;-0.9987
5909844;0.3722;0.1401;0.7889;-0.0469;-0.0185;-0.9987
5931387;0.3728;0.1406;0.7904;-0.0482;-0.0191;-0.9986
5957085;0.3732;0.1409;0.7918;-0.0501;-0.0192;-0.9985
5982592;0.3731;0.1413;0.7926;-0.052;-0.0191;-0.9984
6008496;0.3728;0.142;0.7931;-0.0535;-0.0192;-0.9983
6034230;0.3728;0.1431;0.7951;-0.0549;-0.0196;-0.9982
6058922;0.373;0.1444;0.7989;-0.0562;-0.0204;-0.9982
6082450;0.3732;0.1455;0.8025;-0.0572;-0.0212;-0.9981
6107890;0.3734;0.146;0.8046;-0.0579;-0.0216;-0.998
6132329;0.3735;0.146;0.8047;-0.0583;-0.0216;-0.998
6159146;0.3734;0.146;0.8042;-0.0585;-0.0214;-0.998
6182969;0.3732;0.1462;0.8041;-0.0588;-0.0213;-0.998
6208857;0.3731;0.1467;0.8049;-0.0594;-0.0214;-0.998
6231231;0.373;0.1476;0.8073;-0.06;-0.0215;-0.9979
6258277;0.373;0.1488;0.8126;-0.0607;-0.022;-0.9979
6282783;0.3728;0.1492;0.8154;-0.0609;-0.0226;-0.9978
6307409;0.3724;0.1492;0.8167;-0.0608;-0.0229;-0.9978
6331953;0.3717;0.1492;0.8175;-0.0604;-0.0231;-0.9979
6357868;0.3709;0.1491;0.8173;-0.06;-0.0232;-0.9979
6384557;0.3702;0.1489;0.8174;-0.0596;-0.0234;-0.9979
6411229;0.3698;0.1488;0.8174;-0.0594;-0.0242;-0.9979
6434825;0.3698;0.1485;0.8174;-0.0595;-0.0253;-0.9979
6459860;0.37;0.1482;0.8172;-0.0596;-0.026;-0.9978
6485146;0.3703;0.148;0.8173;-0.0597;-0.0259;-0.9978
6507627;0.3707;0.148;0.8175;-0.0599;-0.0251;-0.9978
6533759;0.3711;0.1481;0.818;-0.0603;-0.0239;-0.9978
6558731;0.3716;0.1483;0.8189;-0.0611;-0.0227;-0.9978
6583549;0.3719;0.1485;0.8196;-0.0617;-0.0216;-0.9978
6607127;0.372;0.1486;0.8206;-0.0627;-0.0205;-0.9978
6633156;0.3721;0.1485;0.8214;-0.0634;-0.0199;-0.9977
6659848;0.3722;0.1483;0.8223;-0.064;-0.0194;-0.9977
6682553;0.3725;0.1484;0.824;-0.0644;-0.0191;-0.9977
6708286;0.373;0.1487;0.8253;-0.0646;-0.0188;-0.9977
6731972;0.3734;0.1493;0.8256;-0.0651;-0.0179;-0.9977
6757970;0.3736;0.1499;0.826;-0.0655;-0.017;-0.9977
6781550;0.3738;0.1503;0.8265;-0.0656;-0.0161;-0.9977
6809549;0.3739;0.1505;0.8268;-0.0661;-0.0157;-0.9976
6832750;0.3738;0.1502;0.8269;-0.0661;-0.0157;-0.9976
6857293;0.3736;0.1498;0.8267;-0.0659;-0.0152;-0.9977
6882633;0.3731;0.1494;0.8264;-0.0659;-0.0148;-0.9977
6907722;0.3725;0.1492;0.8265;-0.066;-0.0144;-0.9977
6931448;0.3718;0.1492;0.8268;-0.0661;-0.0144;-0.9977
6958467;0.3711;0.1493;0.8274;-0.0664;-0.0147;-0.9976
6983193;0.3705;0.1494;0.828;-0.0666;-0.0153;-0.9976
7006946;0.37;0.1495;0.8291;-0.0664;-0.0156;-0.9976
7031733;0.3698;0.1497;0.8307;-0.066;-0.0156;-0.9976
7057314;0.3695;0.1496;0.8308;-0.0656;-0.0154;-0.9977
7082887;0.3693;0.1494;0.8309;-0.0657;-0.015;-0.9977
7108712;0.3691;0.1495;0.8316;-0.0658;-0.015;-0.9977
7134709;0.3689;0.1496;0.8317;-0.0657;-0.0156;-0.9977
7157335;0.3685;0.1497;0.8306;-0.0654;-0.0163;-0.9977
7181854;0.3682;0.1496;0.8291;-0.0644;-0.0169;-0.9977
7207414;0.3682;0.1497;0.8293;-0.0635;-0.0178;-0.9978
7232092;0.3683;0.1498;0.8302;-0.0631;-0.0188;-0.9978
7257847;0.3684;0.1497;0.8301;-0.0623;-0.0196;-0.9978
7282715;0.3685;0.1495;0.8292;-0.061;-0.0202;-0.9979
7307083;0.3686;0.1489;0.8274;-0.0598;-0.0205;-0.9979
7334289;0.3688;0.1485;0.8264;-0.0583;-0.0207;-0.998
7357143;0.3692;0.1484;0.8271;-0.0567;-0.0212;-0.9981
7382702;0.3696;0.1484;0.8275;-0.0553;-0.022;-0.9982
7409158;0.37;0.1483;0.8269;-0.0541;-0.0232;-0.9982
7432914;0.3703;0.1481;0.8262;-0.0531;-0.0244;-0.9982
7457739;0.3707;0.1481;0.8261;-0.0526;-0.0255;-0.9982
7482373;0.371;0.1481;0.8263;-0.052;-0.0262;-0.9982
7508264;0.3711;0.148;0.8263;-0.0516;-0.0266;-0.9983
7532580;0.3711;0.1479;0.8261;-0.0512;-0.027;-0.9983
7560761;0.3709;0.1478;0.8264;-0.0503;-0.0273;-0.9983
7582610;0.3707;0.1477;0.8277;-0.049;-0.0276;-0.9984
7608203;0.3705;0.1479;0.8299;-0.0477;-0.0285;-0.9984
7634657;0.3701;0.1479;0.8311;-0.0447;-0.0315;-0.9985
7659310;0.3696;0.1479;0.8322;-0.0391;-0.0372;-0.9985
7682716;0.3693;0.1482;0.834;-0.0314;-0.0455;-0.9984
7709469;0.369;0.1485;0.8361;-0.022;-0.0555;-0.9982
7733057;0.3687;0.1485;0.8367;-0.0118;-0.066;-0.9977
7756719;0.3685;0.1483;0.8368;-0.0026;-0.0755;-0.9971
7782003;0.3687;0.1482;0.8368;0.0047;-0.0834;-0.9965
7806890;0.3692;0.1481;0.8363;0.0099;-0.0899;-0.9958
7833676;0.3698;0.1483;0.8357;0.0137;-0.0953;-0.9953
7860499;0.3704;0.1487;0.8351;0.0153;-0.0992;-0.9949
7883075;0.371;0.1492;0.8356;0.0154;-0.1003;-0.9948
7907271;0.3715;0.1498;0.8362;0.0145;-0.099;-0.9949
7932005;0.3718;0.1502;0.8375;0.0131;-0.0965;-0.9952
7956769;0.3722;0.1506;0.84;0.0112;-0.0933;-0.9955
7983464;0.3724;0.1506;0.8411;0.009;-0.0901;-0.9958
8007880;0.3725;0.1504;0.841;0.0065;-0.0878;-0.9961
8031576;0.3727;0.1502;0.8404;0.0043;-0.0864;-0.9962
8057528;0.3727;0.1498;0.8389;0.0024;-0.0857;-0.9963
8083204;0.3727;0.1494;0.8367;0.0011;-0.0855;-0.9963
8108833;0.3727;0.1495;0.8371;0;-0.0856;-0.9963
8132673;0.3728;0.15;0.8396;-0.0018;-0.085;-0.9963
8158572;0.3729;0.1506;0.842;-0.005;-0.0826;-0.9965
8182351;0.3731;0.1508;0.842;-0.0094;-0.0789;-0.9968
8207221;0.3732;0.1508;0.8407;-0.0146;-0.0744;-0.9971
8232714;0.3733;0.1504;0.8384;-0.0199;-0.0694;-0.9973
8258353;0.3734;0.1501;0.8369;-0.0245;-0.0645;-0.9976
8283353;0.3736;0.1499;0.8368;-0.0282;-0.06;-0.9977
8309067;0.3738;0.1498;0.8379;-0.0315;-0.0567;-0.9978
8332722;0.3739;0.1501;0.84;-0.0343;-0.055;-0.9978
8357388;0.374;0.1503;0.8418;-0.0368;-0.0545;-0.9978
8381756;0.3739;0.1503;0.8424;-0.039;-0.0535;-0.9977
8407569;0.3738;0.1502;0.8421;-0.0413;-0.0519;-0.9977
8434495;0.3736;0.15;0.8415;-0.0436;-0.0502;-0.9977
8459008;0.3733;0.1498;0.8408;-0.0451;-0.0487;-0.9977
8483493;0.3728;0.1495;0.8401;-0.0459;-0.0476;-0.9978
8505978;0.3723;0.1493;0.8397;-0.0466;-0.0467;-0.9978
8531750;0.3718;0.149;0.8395;-0.0476;-0.0461;-0.9977
8557674;0.3715;0.1489;0.8389;-0.0485;-0.0457;-0.9977
8582651;0.3712;0.1488;0.838;-0.0492;-0.0452;-0.9977
8608401;0.371;0.1489;0.8376;-0.0498;-0.0446;-0.9977
8633146;0.3707;0.149;0.8374;-0.0501;-0.044;-0.9977
8660021;0.3705;0.149;0.8369;-0.0501;-0.0439;-0.9977
8683479;0.3702;0.149;0.8363;-0.0502;-0.0441;-0.9977
8708655;0.3702;0.149;0.8362;-0.051;-0.0439;-0.9977
8734596;0.3703;0.1487;0.836;-0.0527;-0.0426;-0.9976
8757026;0.3706;0.1484;0.8361;-0.0549;-0.0399;-0.9976
8781777;0.3709;0.1483;0.8362;-0.0578;-0.036;-0.9976
8807612;0.3711;0.1485;0.8364;-0.0608;-0.0315;-0.9976
8834575;0.3713;0.1486;0.8363;-0.0636;-0.0281;-0.9975
8858249;0.3716;0.1487;0.8358;-0.066;-0.0263;-0.9974
8882910;0.3718;0.1487;0.835;-0.0672;-0.0253;-0.9974
8909774;0.3721;0.1485;0.8327;-0.0677;-0.0247;-0.9973
8932983;0.3724;0.1483;0.8314;-0.0679;-0.0242;-0.9973
8956764;0.373;0.1485;0.8327;-0.068;-0.0232;-0.9974
8983200;0.3737;0.1489;0.8346;-0.0681;-0.0219;-0.9974
9009884;0.3744;0.1492;0.8363;-0.0678;-0.0212;-0.9974
9033490;0.3751;0.1493;0.8366;-0.0652;-0.0205;-0.9976
9061260;0.3756;0.1492;0.8359;-0.0604;-0.0199;-0.9979
9083596;0.3758;0.1493;0.8354;-0.0535;-0.0197;-0.9983
9108329;0.3754;0.1494;0.8349;-0.0462;-0.0197;-0.9987
9132054;0.3746;0.1494;0.8343;-0.0395;-0.0201;-0.999
9157595;0.3738;0.1494;0.8345;-0.0335;-0.0205;-0.9992
9183124;0.3733;0.1491;0.8352;-0.0273;-0.0206;-0.9994
9208821;0.3731;0.1488;0.8352;-0.0157;-0.0202;-0.9996
9234402;0.3736;0.1484;0.8346;0.0079;-0.0202;-0.9997
9257752;0.3751;0.1483;0.8344;0.0494;-0.022;-0.9985
9282573;0.3769;0.1483;0.8341;0.1051;-0.0245;-0.9941
9309124;0.3788;0.1483;0.8321;0.166;-0.0267;-0.9857
9331825;0.3811;0.1482;0.8281;0.2328;-0.0277;-0.9721
9357402;0.3841;0.1482;0.825;0.3015;-0.0262;-0.953
9382413;0.3873;0.1478;0.8211;0.3709;-0.0228;-0.9283
9408083;0.3903;0.1468;0.8151;0.4422;-0.0182;-0.8967
9434450;0.3932;0.1461;0.8119;0.5014;-0.0143;-0.865
9457998;0.396;0.1457;0.8107;0.5438;-0.0122;-0.8391
9482813;0.3985;0.1455;0.8103;0.5728;-0.0107;-0.8195
9509558;0.4002;0.1451;0.8093;0.5908;-0.0109;-0.8067
9531622;0.4015;0.1451;0.8097;0.6025;-0.0115;-0.7979
9557174;0.4024;0.1455;0.8114;0.6119;-0.012;-0.7907
9581741;0.4028;0.1459;0.8128;0.6168;-0.0127;-0.787
9608799;0.4027;0.1464;0.8151;0.6219;-0.0109;-0.7829
9631547;0.4025;0.1471;0.8181;0.6168;-0.0096;-0.7869
9657397;0.4025;0.148;0.8224;0.61;-0.007;-0.7923
9681990;0.4026;0.1487;0.8259;0.6003;-0.0045;-0.7997
9707940;0.4022;0.1485;0.8251;0.5753;-0.0035;-0.8178
9731579;0.401;0.148;0.8217;0.543;-0.0021;-0.8396
9757110;0.3995;0.1473;0.818;0.4967;-0.0022;-0.8679
9782918;0.3983;0.1471;0.8167;0.4508;-0.0024;-0.8926
9807741;0.3972;0.1469;0.8164;0.4034;-0.0033;-0.915
9831643;0.3962;0.1466;0.8159;0.3694;-0.0023;-0.9292
9858360;0.3953;0.1462;0.815;0.3442;0;-0.9388
9882944;0.3944;0.1461;0.8139;0.3237;0.0026;-0.9461
9910800;0.3936;0.1462;0.8127;0.3033;0.006;-0.9528
9932042;0.393;0.1463;0.8118;0.2837;0.0076;-0.9588
9956909;0.3929;0.1467;0.8129;0.2641;0.0079;-0.9644
9981620;0.3931;0.1471;0.8147;0.2464;0.0082;-0.9691
10008332;0.3932;0.1472;0.8157;0.2317;0.0078;-0.9727
10030670;0.3933;0.1473;0.8178;0.2186;0.007;-0.9757
10057507;0.3936;0.1474;0.8234;0.2186;0.007;-0.9757
10083024;0.3937;0.1473;0.8301;0;0;0
10108794;0.3936;0.1476;0.8377;0;0;0
10132588;0.3931;0.1485;0.8447;0;0;0
10155992;0.3915;0.1496;0.8477;0;0;0
10182003;0.3884;0.15;0.8445;0.1262;-0.0346;-0.9913
10209801;0.3848;0.1493;0.8364;0.1634;-0.0199;-0.9863
10232536;0.382;0.1489;0.8312;0.1466;-0.0199;-0.9889
10260668;0.3805;0.149;0.8316;0.1229;-0.0201;-0.9922
10281944;0.3793;0.1494;0.8331;0.096;-0.0197;-0.9951
10308801;0.378;0.1499;0.8338;0.0614;-0.0202;-0.9979
10331256;0.3766;0.1503;0.8334;0.034;-0.0213;-0.9991
10357690;0.3753;0.1506;0.8329;0.0147;-0.023;-0.9996
10382249;0.3743;0.1508;0.8329;0.0023;-0.0245;-0.9996
10407991;0.3738;0.1511;0.8342;-0.0055;-0.0258;-0.9996
10434153;0.3736;0.1515;0.8367;-0.0111;-0.0268;-0.9995
10459808;0.3738;0.1516;0.8382;-0.0152;-0.0278;-0.9994
10482186;0.3742;0.1517;0.8393;-0.018;-0.0292;-0.9994
10506867;0.3746;0.1518;0.8403;-0.0204;-0.0304;-0.9993
10532870;0.375;0.1517;0.8396;-0.022;-0.0313;-0.9992
10557707;0.3754;0.1516;0.8384;-0.0227;-0.0316;-0.9992
10581322;0.3758;0.1517;0.8376;-0.0234;-0.0315;-0.9992
10606950;0.3761;0.1518;0.8366;-0.0243;-0.0314;-0.9992
10631695;0.376;0.1519;0.8354;-0.0253;-0.0312;-0.9991
10659478;0.3756;0.1519;0.835;-0.0267;-0.0312;-0.9991
10682869;0.3753;0.1518;0.8357;-0.0278;-0.0312;-0.9991
10706290;0.3751;0.1517;0.8366;-0.0289;-0.0307;-0.9991
10732159;0.3747;0.1518;0.8373;-0.0291;-0.0301;-0.9991
10758313;0.3744;0.1521;0.839;-0.0286;-0.0294;-0.9991
10781908;0.374;0.1521;0.8395;-0.0282;-0.0288;-0.9991
10807711;0.3732;0.1515;0.8381;-0.028;-0.0287;-0.9991
