10570493;31
10611106;29
10652765;29
10692485;30
10730296;30
10771077;32
10811209;33
10850544;36
10895011;35
10933823;35
10970517;36
11009464;35
11049766;34
11092452;34
11130264;33
11170539;36
11209718;34
11249252;35
11290921;36
11330423;37
11371191;37
11410627;38
11454847;38
11489452;36
11531035;34
11570596;37
11610584;37
11651101;37
11696069;35
11730425;36
11771916;36
11809509;36
11851091;37
11892321;34
11930712;35
11970996;34
12011161;34
12049483;35
12090319;35
12130663;39
12171727;42
12210616;43
12255398;41
12292248;40
12330350;42
12370847;43
12411049;43
12450358;46
12492331;46
12535682;45
12571399;47
12610875;49
12651501;49
12691361;48
12730986;49
12770983;48
12811451;47
12851066;45
12892309;47
12929667;46
12971244;46
13009531;45
13051489;44
13090861;44
13131304;45
13170896;47
13212180;48
13250379;46
13292304;47
13334933;46
13371352;46
13409830;44
13453248;44
13490691;44
13531117;46
13570368;45
13615845;46
13650325;47
13694922;48
13731916;46
13771854;47
13810879;51
13854771;52
13891209;50
13932661;51
13971847;50
14012937;53
14052480;54
14095836;53
14135643;51
14175557;50
14212713;51
14255881;50
14295753;51
14334024;49
14375837;51
14415035;53
14452153;56
14495681;55
14532799;53
14574251;54
14611230;56
14655935;59
14691465;58
14732570;56
14771242;56
14813962;59
14855487;60
14893449;62
14931891;61
14974575;62
15012308;61
15055282;63
15093310;65
15134010;64
15173296;64
15214962;60
15254759;61
15299536;62
15333499;64
15374157;64
15411586;63
15455906;59
15491163;60
15532713;58
15571162;58
15612214;59
15659058;63
15697714;64
15732087;63
15771862;61
15810779;59
15853680;61
15892333;61
15931795;59
15970997;59
16015773;58
16051027;57
16093044;58
16132295;60
16173274;60
16211955;60
16255866;55
16292795;54
16332867;56
16375629;55
16412588;58
16451395;58
16495647;56
16531797;58
16572705;58
16613116;59
16655697;59
16696582;62
16732634;61
16779599;62
16813567;60
16851804;59
16898557;57
16937485;58
16975575;60
17015325;60
17059574;61
17092287;61
17132255;63
17172060;61
17211235;61
17251894;61
17291290;61
17335475;59
17376452;59
17416475;60
17452009;59
17497460;58
17532450;58
17574938;61
17611154;63
17651047;64
17695678;64
17732485;62
17775527;61
17815396;60
17852595;58
17895199;62
17931197;63
17971957;64
18016372;62
18051248;61
18092668;60
18132017;62
18171804;63
18211864;61
18252233;64
18292283;66
18331156;61
18372017;62
18412233;62
18451726;60
18491509;61
18531663;58
18571305;57
18611492;53
18652494;55
18695433;55
18732456;56
18771305;63
18816312;62
18851383;60
18895210;59
18931708;59
18970946;56
19015121;55
19050894;54
19092365;54
19136502;55
19171267;54
19212443;56
19252607;55
19295632;53
19331805;55
19373228;58
19411776;60
19452758;64
19492739;60
19535131;57
19572447;57
19613608;62
19655923;62
19700696;67
19734526;69
19775697;67
19815544;68
19855721;71
19893926;72
19940490;71
19975473;71
20015420;72
20055459;69
20097801;69
20135414;67
20177511;65
20215783;64
20255292;64
20296090;66
20335375;67
20382262;64
20416699;66
20454658;69
20495683;71
20533683;69
20574572;70
20614989;70
20655064;67
20697031;63
20736032;67
20776950;66
20815969;69
20857535;70
20898285;70
20937237;66
20979158;66
21018607;61
21059274;60
21097703;59
21136938;56
21175521;59
21216766;56
21257086;54
21297820;56
21345217;54
21376824;54
21417496;53
21456945;54
21500310;55
21541197;61
21579230;59
21621679;61
21670264;61
21712249;64
21753169;65
21792115;61
21830569;59
21874990;59
21907301;59
21949164;59
21981018;59
22022674;63
22066093;58
22100658;60
22142281;62
22181089;64
22221843;64
22260594;66
22302114;66
22348802;67
22391337;67
22430352;70
22472283;73
22511596;76
22554874;76
22622591;78
22632831;78
22674022;85
22714516;84
22753082;86
22796704;83
22830665;86
22875409;89
22949504;87
22974825;89
22994053;89
23068126;91
23080844;90
23110744;95
23150121;95
23220229;97
23244672;94
23301497;96
23324907;100
23350349;103
23394798;100
23458701;100
23491027;103
23540411;100
23581587;99
23604363;96
23633433;94
23703892;89
23723109;95
23780397;92
23820278;99
23860582;91
23885777;94
23914773;93
23957084;94
24020491;96
24046659;95
24104910;95
24124789;94
24144087;96
24190580;99
24260979;94
24290775;102
24340727;104
24370954;100
24418558;99
24447514;104
24499351;101
24527506;106
24543562;104
24595116;103
24659109;104
24696169;105
24740496;98
24774505;101
24790403;97
24824955;100
24902098;96
24915645;95
24980312;90
24995651;95
25056349;90
25075513;93
25137826;92
25164321;90
25180929;93
25220262;92
25297248;89
25321044;85
25338506;87
25381174;87
25420493;84
25460606;83
25498558;87
25542383;88
25576988;88
25618302;90
25657059;90
25707144;90
25735325;87
25776781;84
25813676;88
25855278;88
25895467;93
25935857;97
25973304;99
26015489;99
26054100;101
26094556;107
26133964;106
26180404;104
26215330;103
26260978;103
26302915;99
26340389;101
26380781;103
26433039;106
26462229;101
26507956;101
26551091;100
26593189;97
26624209;96
26672804;93
26712908;95
26754366;96
26790397;91
26834354;93
26874446;91
26914368;96
26950616;95
26990556;94
27024594;91
27061751;91
27109785;96
27150560;97
27178871;98
27230876;102
27264719;100
27302714;101
27339195;99
27379294;95
27417859;94
27466702;91
27497279;89
27543703;91
27577487;85
27617340;84
27657169;80
27699574;75
27749003;77
27777915;78
27820718;73
27857095;73
27893593;67
27934068;68
27972692;64
28011777;66
28062685;56
28094845;53
28129833;48
28171047;44
28210499;36
28248758;35
28291422;29
28345729;26
28370460;25
28409461;25
28448907;25
28489406;27
28529018;27
28569239;28
28614243;28
28650319;29
28694409;27
28729772;32
28770953;30
28809110;28
28850297;31
28889647;36
28930577;38
28970766;39
29010686;42
29054588;41
29090353;42
29132561;44
29170731;43
29211872;44
29251265;46
29294351;46
29331888;50
29372470;52
29412554;50
29451783;51
29494857;51
29531927;50
29573528;49
29611834;48
29653349;44
29694657;46
29731940;49
29774478;49
29814647;51
29853250;51
29894903;48
29934724;50
29973312;51
30017612;50
30051326;50
30094752;48
30132851;50
30173352;48
30212097;45
30250679;43
30291343;41
30331190;41
30372000;42
30411329;45
30454173;47
30497716;46
30531020;44
30573151;43
30610790;43
30654142;44
30695510;43
30731743;45
30774193;42
30811273;41
30850650;40
30894421;41
30930669;41
30972010;38
31010875;39
31050366;38
31090228;40
31134363;39
31170803;42
31214710;41
31250725;38
31294029;39
31330883;37
31370876;38
31417448;39
31451506;38
31494218;37
31530968;38
31570732;41
31610934;44
31651827;45
31690409;46
31734509;44
31772388;43
31810616;42
31851523;45
31891089;44
31934611;44
31972012;42
32012082;43
32051654;42
32090682;42
32131872;40
32172002;39
32210553;38
32252827;38
32298415;35
32332346;36
32373205;31
32412497;33
32451726;38
32494687;38
32538425;38
32572828;37
32612181;33
32652049;34
32693112;34
32734292;36
32773781;34
32812462;35
32853313;40
32894464;42
32934365;44
32975506;42
33014318;42
33055190;45
33094690;51
33140242;52
33180712;52
33216868;50
33254754;51
33303039;50
33334695;51
33376936;52
33414716;49
33459102;53
33496004;49
33540240;46
33577955;47
33622601;48
33656532;51
33697847;50
33738135;51
33780553;48
33816341;49
33857358;51
33903253;53
33938389;58
33987477;61
34019125;61
34056649;57
34099187;58
34138195;62
34180727;62
34225202;64
34260770;62
34309411;64
34349359;66
34381277;63
34426225;65
34470540;67
34498403;69
34537444;71
34590264;68
34618732;69
34657410;71
34707211;70
34739046;71
34779520;68
34816993;68
34856296;64
34900599;64
34936146;64
34986199;66
35025184;65
35056698;64
35094173;60
35136205;64
35174709;60
35214847;58
35252891;53
35294172;57
35332387;58
35372224;54
35412827;47
35452655;50
35492954;49
35532375;46
35577150;43
35612303;42
35660624;42
35694217;43
35731794;45
35770633;43
35815121;44
35850292;47
35889538;45
35930336;45
35970570;46
36011756;44
36049834;44
36089049;43
36127742;43
36170210;44
36210645;44
36247438;42
36288652;41
36330833;41
36367217;42
36413515;42
36449541;39
36487629;40
36529747;37
36570605;38
36606703;37
36646417;36
36687645;35
36726638;35
36767629;36
36807045;36
36854041;37
36893668;36
36926665;37
36966792;34
37007489;36
37046507;36
37087566;35
37131402;36
37166871;35
37212165;33
37253377;31
37294998;31
37326347;30
37376026;29
37417986;30
37454007;30
37489662;33
37533982;30
37566458;33
37606425;31
37646506;32
37692525;35
37726312;36
37767284;35
37806296;33
37849572;32
37892944;31
37927276;27
37967205;29
38015004;29
38046228;27
38086376;25
38127826;26
38166974;27
38207452;30
38249581;28
38293102;28
38333932;29
38366005;30
38406591;29
38449032;27
38493290;31
38526111;30
38567010;31
38606760;35
38652936;33
38687057;29
38733297;28
38766013;30
38808899;32
38846109;31
38893608;32
38928730;32
38973043;30
39009233;30
39052929;30
39085844;31
39126586;28
39166553;26
39207424;25
39246323;25
39285724;25
39326208;23
39366338;24
39406191;24
39446375;27
39485698;30
39525463;30
39566546;31
39611993;32
39649578;32
39686496;33
39734918;33
39765915;32
39806278;32
39846229;35
39889012;33
39926505;34
39966193;35
40009487;33
40045284;31
40085928;29
40126296;29
40165423;32
40205895;31
40246290;32
40286105;31
40327583;29
40366438;30
40413162;33
40448323;36
40489311;35
40526593;38
40570866;39
40612937;38
40655766;37
40685764;39
40727866;39
40773345;37
40813079;40
40846267;40
40886228;42
40926189;39
40969404;40
41013996;39
41053159;36
41089357;37
41129489;36
41169440;36
41206650;36
41246328;35
41289349;39
41327121;39
41366051;39
41406178;37
41447218;37
41489282;35
41526279;35
41588978;36
41607440;35
41650586;34
41687289;35
41733076;36
41777709;37
41808279;36
41847247;32
41892207;33
41928738;33
41969094;33
42008144;33
42049166;35
42090302;34
42133136;36
42173374;36
42210951;35
42249179;34
42290226;33
42329326;38
42370409;37
42409504;37
42450621;36
42489654;36
42529388;37
42570392;39
42609520;39
42651038;38
42689652;39
42736717;41
42770658;41
42811091;42
42859715;41
42898866;39
42931435;41
42976688;42
43013495;42
43051923;41
43090731;43
43136771;44
43170871;44
43209681;43
43251161;40
43292360;40
43331172;38
43370984;40
43409216;40
43451385;40
43493170;38
43531563;38
43571120;43
43613266;43
43651460;47
43693270;45
43730768;46
43770943;47
43810871;46
43851208;50
43898801;47
43930387;47
43971088;49
44010840;50
44051427;50
44093481;51
44132722;50
44170892;49
44211097;49
44251516;48
44290345;48
44329063;49
44370324;50
44413076;54
44450622;51
44489492;51
44530329;50
44571895;50
44608865;52
44649412;53
44692929;53
44729234;53
44768879;52
44813070;52
44850895;54
44890211;52
44928503;53
44973941;55
45008928;54
45049560;56
45089592;58
45131734;53
45170240;50
45209473;50
45250241;54
45292223;55
45330322;55
45369096;54
45411003;53
45450473;52
45491039;54
45531276;53
45571796;51
45612637;50
45652944;47
45692960;48
45733233;52
45772554;53
45812707;54
45853717;55
45893435;54
45933093;54
45972830;57
46021861;57
46056162;57
46094422;57
46132764;57
46182384;61
46214304;62
46254191;62
46298811;65
46335302;63
46373154;62
46413806;64
46457084;62
46494618;59
46533449;56
46574290;52
46613939;53
46674251;53
46694448;56
46742461;58
46772961;57
46814901;59
46855637;60
46894697;60
46933580;59
46980477;58
47014539;58
47057852;59
47093895;59
47135091;61
47173634;60
47223744;61
47256410;63
47295328;63
47334285;59
47374922;59
47414962;59
47455475;60
47495251;59
47534958;54
47575325;51
47622320;54
47655654;56
47694119;56
47735079;55
47773697;55
47814456;55
47862229;55
47894834;56
47935439;54
47974699;53
48015469;55
48056664;55
48095925;56
48135310;54
48174658;52
48219236;53
48255710;51
48294495;48
48339224;46
48375082;49
48414455;51
48468196;49
48502472;49
48534476;50
48575009;51
48615720;52
48654959;56
48694336;56
48734961;60
48775282;61
48815140;60
48856889;62
48900278;60
48933849;58
48974831;59
49013817;57
49053867;56
49098565;53
49133806;53
49173662;53
49213511;52
49252616;54
49293646;54
49332685;53
49374022;55
49412801;56
49452872;55
49492430;56
49532669;53
49572874;52
49613434;49
49652713;47
49697111;49
49732340;50
49772934;47
49812579;47
49853817;47
49892603;47
49934501;47
49978795;45
50016686;45
50055389;47
50095778;44
50134430;45
50187373;44
50214338;44
50256575;42
50294327;42
50334936;40
50374215;40
50414812;41
50453870;39
50497265;39
50535469;38
50575887;41
50614423;40
50655533;40
50698356;39
50746190;40
50773764;43
50813538;45
50852363;44
50903187;42
50932196;42
50978647;41
51012998;39
51052912;37
51092525;36
51132177;39
51179053;40
51211795;41
51250905;40
51292441;41
51335185;44
51372606;43
51412748;45
51451413;42
51493297;42
51531648;40
51579037;42
51611132;44
51650858;45
51690755;43
51732613;40
51772678;40
51810816;44
51852565;45
51893639;43
51931719;47
51970437;47
52011007;47
52051204;49
52092462;51
52137009;51
52171806;50
52211196;50
52250409;45
52292429;46
52328715;43
52373265;43
52412081;45
52448406;42
52488558;42
52528808;41
52569037;42
52607878;44
52647697;45
52688820;41
52729704;42
52769411;42
52809554;46
52857026;40
52894301;39
52929471;38
52970408;39
53015036;38
53048962;38
53095905;38
53128149;37
53168859;40
53215777;38
53248092;39
53293191;38
53329001;41
53369683;43
53409532;44
53450348;43
53490235;40
53530822;41
53570378;43
53610491;43
53650247;41
53693386;41
53730409;44
53769394;45
53809372;42
53848930;41
53890209;41
53930881;40
53972179;41
54008960;42
54049424;41
54090752;40
54132376;40
54167991;37
54211347;36
54249560;38
54288686;38
54328986;38
54377789;37
54412294;38
54450593;35
54492111;35
54530286;32
54573399;31
54609231;32
54649346;33
54698126;33
54730381;38
54770594;40
54813124;41
54850978;45
54893523;47
54933557;49
54970657;48
55011406;50
55051542;51
55093507;53
55132353;49
55175743;51
55213298;48
55260794;50
55296552;47
55333864;47
55375143;48
55415118;47
55456981;45
55496780;48
55540455;49
55578469;49
55620375;50
55658993;55
55708310;59
55740389;58
55782770;63
55825335;63
55865876;69
55905440;71
55948224;75
55990295;77
56021270;77
56070853;82
56107927;84
56148229;88
56188387;89
56231754;92
56271874;97
56308391;97
56347425;101
56388318;104
56432412;105
56470641;112
56511000;111
56551856;117
56588860;122
56632058;125
59671994;126
59708268;121
59748416;122
59791338;125
59828014;128
59875427;127
60302008;126
60348182;127
60388656;126
60429624;126
60464868;126
60504084;122
60546570;125
60588441;122
60623081;124
60667333;125
60702744;122
60748210;125
61028138;127
61058543;122
61101686;122
61139217;121
61180834;118
61219125;113
61258382;117
61296859;109
61335810;108
61375312;102
61412597;97
61453845;94
61493962;94
61534253;97
61568885;103
61612622;101
61648664;103
61697280;100
61727985;95
61770419;103
61818276;103
61851974;102
61891167;99
61930222;96
61969509;89
62008142;92
62051797;89
62088692;85
62129331;86
62171064;89
62211008;88
62297017;98
62345517;98
62376669;101
62416722;104
62457345;105
62509249;104
62542450;100
62587873;97
62618553;96
62659237;92
62698455;91
62747523;87
62781301;86
62817756;80
62867249;75
62907231;79
62939114;77
62987591;78
63021069;75
63067178;77
63101761;75
63147723;81
63191259;83
63230299;85
63261833;84
63308085;85
63347867;88
63380485;92
63427476;94
63462359;95
63511564;96
63548388;101
63583034;105
63626697;108
63667788;113
63712036;110
63748107;111
63792705;115
63825291;115
63867975;113
63915168;110
63951399;114
63987624;116
64034171;116
64073616;119
64108169;113
64148351;117
64187932;121
64222192;119
64264617;115
64311716;118
64348181;118
64387737;115
64422240;117
64470382;111
64508689;119
64542396;122
64595506;126
64628598;120
64662136;119
64707597;121
64746120;120
64787447;118
64821929;121
64863278;118
64907388;121
64942491;122
64983551;119
65027847;115
65073887;113
65107717;111
65143417;109
65187641;111
65231244;115
65272118;111
65311749;108
65351341;107
65388143;103
65427168;107
65461849;109
65512112;111
65541091;105
65587511;108
65623982;107
65663922;110
65707203;110
65747863;113
65789265;113
65827464;115
65867938;115
65903196;115
65948067;110
65988011;109
66023717;115
66067739;115
66103868;122
66150501;121
73581564;128
73631176;124
73662270;125
73703555;124
73750590;124
73787456;123
73824939;126
73867140;128
73903700;125
73946516;126
73980351;123
74023086;121
74067056;121
74101270;117
74147477;114
74187246;121
74226466;120
74260962;120
74301883;119
74340543;118
74380673;119
74421996;124
74459135;127
74550298;128
74581737;124
74620961;118
74666038;119
74697712;113
74739344;116
74777781;113
74820210;110
74859312;107
74898164;107
74938103;106
74978062;106
75017569;102
75055267;99
75097434;98
75137465;102
75176669;102
75217184;100
75260749;92
75296371;94
75334398;97
75377235;100
75414388;100
75463537;98
75493604;95
75533933;89
75574170;87
75612910;93
75654100;95
75693506;92
75732374;89
75773736;88
75813042;90
75855166;89
75896953;88
75931680;84
75972648;84
76012642;83
76052938;80
76093843;79
76132423;81
76176914;81
76210864;77
76251773;75
76290390;66
76330984;64
76370745;62
76411871;64
76448932;59
76488777;57
76530320;57
76568203;59
76608715;56
76650695;55
76687813;51
76728333;50
76771777;48
76807952;49
76848447;47
76887925;44
76928794;46
76970571;49
77008432;54
77051676;57
77090679;55
77129123;53
77169465;51
77210692;53
77250966;48
77289595;48
77330655;50
77370878;52
77411808;50
77452017;50
77491407;51
77531474;55
77570909;54
77608971;52
77650733;56
77690273;56
77730658;59
77771921;61
77809398;59
77852246;59
77890755;60
77931851;62
77970964;63
78011978;62
78051813;66
78092855;64
78132179;65
78173571;66
78211891;67
78254041;69
78296634;73
78332864;72
78376123;72
78411982;72
78451799;69
78492563;72
78532134;71
78572284;71
78611585;73
78652814;73
78692589;71
78732360;69
78771884;71
78811300;70
78850829;68
78890409;72
78928641;68
78968586;71
79009107;70
79051356;72
79087694;64
79129364;64
79167444;62
79220547;63
79253166;62
79290375;61
79326382;57
79367440;56
79407061;57
79449289;55
79487197;52
79526152;51
79565681;50
79606909;49
79646063;50
79685969;50
79725938;45
79765443;45
79807536;44
79846631;41
79884976;39
79925741;40
79968679;39
80006627;39
80044889;37
80089788;38
80124898;37
80166693;40
80208679;38
80246758;37
80286198;36
80324601;36
80370571;30
80405516;31
80444434;30
80484786;29
80524716;31
80569858;30
80607402;26
80652984;27
80688277;27
80725600;28
80764703;28
80806492;29
80845702;28
80890739;28
80925091;27
80964884;27
81004671;27
81044811;27
81089543;27
81126293;27
81171966;25
81215996;27
81245951;25
81286742;27
81324844;27
81369696;28
81405578;30
81446554;32
81486482;32
81524714;29
81565623;31
81605694;31
81646605;31
81685131;33
81725524;31
81765490;31
81804721;30
81845468;28
81885748;28
81930293;27
81964831;28
82006323;28
82046529;27
82084730;26
82129210;27
82169774;25
82210957;24
82245570;26
82289024;29
82325994;30
82370539;34
82409633;32
82449795;31
82486420;30
82526078;30
82565130;30
82606548;27
82649436;27
82686627;28
82726108;30
82765993;31
82812933;33
82845476;31
82885141;32
82925226;35
82965928;37
83010948;34
83046564;31
83089034;31
83125353;30
83164508;29
83204336;32
83246700;31
83290270;28
83324225;24
83369921;24
83409135;23
83444224;23
83486787;25
83530926;27
83565123;25
83608377;22
83647461;21
83685314;22
83730787;23
83764990;22
83805353;22
83847083;22
83892504;20
83924595;21
83968283;21
84004749;21
84044403;21
84090617;24
84124646;25
84166480;26
84204288;24
84248349;25
84286951;25
84327988;23
84370532;23
84404441;23
84444260;21
84485172;21
84523960;20
84564450;21
84606381;21
84644310;20
84685999;19
84726235;19
84762807;20
84803877;19
84843537;16
84883549;14
84923771;16
84969750;16
85002705;15
85046183;16
85085834;16
85123158;19
85163398;19
85211744;21
85243314;22
85282016;22
85323323;22
85363214;23
85402032;22
85443448;21
85489854;19
85522989;19
85570806;21
85603958;20
85643516;21
85684001;21
85729169;21
85770864;21
85803972;22
85846307;22
85885436;22
85924071;22
85966070;21
86005883;21
86046109;21
86083662;20
86124548;18
86164479;17
86203174;17
86243637;18
86292737;18
86323533;17
86366274;16
86403079;19
86444380;21
86484584;21
86524462;20
86564274;18
86604350;18
86643168;19
86689517;19
86723261;18
86773550;16
86806094;16
86846432;15
86888525;15
86924091;16
86963506;14
87009314;15
87043179;16
87089239;15
87123910;17
87163907;15
87203332;15
87247570;14
87286113;14
87327472;15
87364741;16
87406014;17
87443769;17
87484431;15
87525477;15
87571781;15
87603741;18
87647293;18
87683776;18
87724529;18
87766083;18
87806043;18
87844709;18
87886037;19
87924790;20
87964439;18
88011013;15
88043359;15
88089287;16
88124284;15
88164616;16
88204262;16
88246024;16
88284048;16
88327666;16
88364024;16
88409537;16
88446955;16
88484798;16
88523765;16
88565036;15
88609156;15
88644670;14
88686027;14
88730701;13
88764570;13
88804285;11
88844420;12
88886056;12
88923761;14
88963601;12
89005969;12
89043432;13
89085289;12
89123873;13
89164199;13
89204429;14
89247361;14
89284422;14
89323320;13
89363859;15
89407389;15
89445850;15
89488812;14
89523903;14
89569252;10
89603971;10
89645968;10
89684416;10
89730463;9
89764363;9
89803135;10
89844032;11
89887185;11
89926852;11
89970786;11
90004064;11
90043381;11
90089296;11
90123053;11
90169177;11
90203719;10
90244185;10
90283882;11
90325003;11
90363986;11
90403126;11
90444137;11
90483935;11
90523281;12
90565822;14
90603803;14
90643331;14
90682863;14
90725645;14
90769763;15
90810607;15
90843092;15
90890508;15
90923261;13
90963757;13
91003107;14
91043110;15
91088117;15
91131303;15
91162994;15
91205748;14
91248628;14
91289213;13
91323750;14
